"id","season","week","seasonType","startTime","gameIndoors","homeTeam","homeConference","awayTeam","awayConference","venueId","venue","temperature","dewPoint","humidity","precipitation","snowfall","windDirection","windSpeed","pressure","weatherConditionCode","weatherCondition"
401628445,2024,14,"regular","2024-12-01T00:30:00.000Z",FALSE,"Texas A&M","SEC","Texas","SEC",3795,"Kyle Field",54.9,43.7,66,0,0,150,4.7,1023.2,3,"Cloudy"
401635640,2024,14,"regular","2024-12-01T01:00:00.000Z",FALSE,"Virginia Tech","ACC","Virginia","ACC",3799,"Lane Stadium",30.4,14.4,51,0,0,230,3.7,1021,3,"Cloudy"
401636942,2024,14,"regular","2024-12-01T03:15:00.000Z",FALSE,"BYU","Big 12","Houston","Big 12",3801,"LaVell Edwards Stadium",27.5,23.5,85,0,0,0,0,1029.3,1,"Clear"
401635623,2024,14,"regular","2024-11-30T20:30:00.000Z",TRUE,"Syracuse","ACC","Miami","ACC",1964,"JMA Wireless Dome",33.3,20.1,58,0,0,240,14.9,1014,4,"Overcast"
401628441,2024,14,"regular","2024-12-01T00:00:00.000Z",FALSE,"LSU","SEC","Oklahoma","SEC",3958,"Tiger Stadium (LA)",46.2,35.1,65,0,0,50,3.4,1024.7,1,"Clear"
401641031,2024,14,"regular","2024-11-30T21:00:00.000Z",FALSE,"New Mexico State","Conference USA","UTEP","Conference USA",3601,"Aggie Memorial Stadium",64,14.5,14,0,0,0,0,1023,3,"Cloudy"
401643844,2024,14,"regular","2024-11-30T23:00:00.000Z",FALSE,"Georgia Southern","Sun Belt","App State","Sun Belt",3608,"Allen E. Paulson Stadium",36.9,31.8,82,0,0,0,0,1024,3,"Cloudy"
401635620,2024,14,"regular","2024-11-30T20:00:00.000Z",FALSE,"Boston College","ACC","Pittsburgh","ACC",3615,"Alumni Stadium (Chestnut Hill, MA)",38.7,17.4,42,0,0,250,13.9,1011.8,2,"Fair"
401636940,2024,14,"regular","2024-11-30T20:30:00.000Z",FALSE,"Arizona","Big 12","Arizona State","Big 12",3619,"Arizona Stadium",79.5,35.1,20,0,0,360,5.6,1018,1,"Clear"
401643847,2024,14,"regular","2024-11-30T20:00:00.000Z",FALSE,"Arkansas State","Sun Belt","Old Dominion","Sun Belt",3625,"Centennial Bank Stadium",48.7,26.6,42,0,0,210,13.9,1023,3,"Cloudy"
401635621,2024,14,"regular","2024-11-30T20:30:00.000Z",FALSE,"SMU","ACC","California","ACC",3735,"Gerald J. Ford Stadium",58.8,28.2,31,0,0,210,5.6,1022,1,"Clear"
401644779,2024,14,"regular","2024-11-30T20:30:00.000Z",FALSE,"Northern Illinois","Mid-American","Central Michigan","Mid-American",3764,"Huskie Stadium",23.5,7.2,49,0,0,280,13.9,1020,2,"Fair"
401643768,2024,14,"regular","2024-12-01T03:30:00.000Z",FALSE,"San Diego State","Mountain West","Air Force","Mountain West",7311,"Snapdragon Stadium",61.3,52.2,72,0,0,0,0,1019.1,2,"Fair"
401641014,2024,14,"regular","2024-11-30T21:00:00.000Z",FALSE,"Louisiana Tech","Conference USA","Kennesaw State","Conference USA",3776,"Joe Aillet Stadium",56.3,24.4,29,0,0,160,5.8,1024,1,"Clear"
401636945,2024,14,"regular","2024-11-30T17:00:00.000Z",FALSE,"Texas Tech","Big 12","West Virginia","Big 12",3784,"Jones AT&T Stadium",55.6,19.4,24,0,0,50,15,1021.8,3,"Cloudy"
401635624,2024,14,"regular","2024-11-30T20:30:00.000Z",FALSE,"North Carolina","ACC","NC State","ACC",3787,"Kenan Stadium",44.6,8.1,22,0,0,280,3.7,1022,2,"Fair"
401645382,2024,14,"regular","2024-11-30T19:00:00.000Z",FALSE,"Rice","American Athletic","South Florida","American Athletic",3895,"Rice Stadium",61.5,47.1,59,0,0,100,4.3,1023,1,"Clear"
401628439,2024,14,"regular","2024-11-30T00:30:00.000Z",FALSE,"Georgia","SEC","Georgia Tech","ACC",3917,"Sanford Stadium",39.9,20.8,46,0,0,310,10.6,1022,1,"Clear"
401628567,2024,14,"regular","2024-11-30T20:30:00.000Z",FALSE,"Michigan State","Big Ten","Rutgers","Big Ten",3936,"Spartan Stadium",24.1,18,77,0,0,240,15,1017,3,"Cloudy"
401628562,2024,14,"regular","2024-11-30T00:30:00.000Z",FALSE,"Iowa","Big Ten","Nebraska","Big Ten",3793,"Kinnick Stadium",15.8,3.6,58,0,0,240,7,1026.4,1,"Clear"
401641006,2024,14,"regular","2024-11-30T21:00:00.000Z",FALSE,"Western Kentucky","Conference USA","Jacksonville State","Conference USA",3796,"Houchens Industries-L.T. Smith Stadium",40.1,19.9,44,0,0,220,7,1025.2,3,"Cloudy"
401673464,2024,15,"regular","2024-12-08T01:00:00.000Z",TRUE,"Oregon","Big Ten","Penn State","Big Ten",3812,"Lucas Oil Stadium",37.6,25.3,61,0,0,210,16.1,1015.4,2,"Fair"
401628563,2024,14,"regular","2024-11-30T17:00:00.000Z",FALSE,"Northwestern","Big Ten","Illinois","Big Ten",4250,"Wrigley Field",22.1,10,59,0,0,270,12.7,1022.6,3,"Cloudy"
401673465,2024,15,"regular","2024-12-07T17:00:00.000Z",TRUE,"Arizona State","Big 12","Iowa State","Big 12",3687,"AT&T Stadium",47.5,37.4,68,0,0,162,4.5,1028.3,3,"Cloudy"
401677077,2024,1,"postseason","2024-12-15T02:00:00.000Z",FALSE,"Western Michigan","Mid-American","South Alabama","Sun Belt",3689,"Cramton Bowl",62.2,48.2,60,0,0,90,8.1,1029,3,"Cloudy"
401677178,2024,1,"postseason","2024-12-21T17:00:00.000Z",FALSE,"Penn State","Big Ten","SMU","ACC",3632,"Beaver Stadium",25.2,7.3,46,0,0,310,17.4,1021,3,"Cloudy"
401643771,2024,14,"regular","2024-12-01T04:00:00.000Z",FALSE,"Hawai'i","Mountain West","New Mexico","Mountain West",7220,"Clarence T.C. Ching Athletics Complex",74.1,64.6,72,0,0,50,15.2,1013.9,2,"Fair"
401673467,2024,15,"regular","2024-12-07T17:00:00.000Z",TRUE,"Miami (OH)","Mid-American","Ohio","Mid-American",3727,"Ford Field",30.2,15.1,53,0,0,211,10.8,1018.4,3,"Cloudy"
401677082,2024,1,"postseason","2024-12-20T00:00:00.000Z",TRUE,"Sam Houston","Conference USA","Georgia Southern","Sun Belt",3493,"Caesars Superdome",58.6,51.8,78,0,0,267,5.6,1022.5,1,"Clear"
401677179,2024,1,"postseason","2024-12-21T01:00:00.000Z",FALSE,"Notre Dame","FBS Independents","Indiana","Big Ten",3855,"Notre Dame Stadium",26.2,19,74,0,0,10,7,1028.2,3,"Cloudy"
401643843,2024,14,"regular","2024-11-29T20:30:00.000Z",FALSE,"South Alabama","Sun Belt","Texas State","Sun Belt",6526,"Hancock Whitney Stadium",52.7,28.6,39,0,0,360,16.2,1023.2,1,"Clear"
401673469,2024,15,"regular","2024-12-07T21:00:00.000Z",TRUE,"Texas","SEC","Georgia","SEC",5348,"Mercedes-Benz Stadium",51.6,23.4,33,0,0,281,5.2,1025.4,1,"Clear"
401677080,2024,1,"postseason","2024-12-18T02:00:00.000Z",FALSE,"West Virginia","Big 12","Memphis","American Athletic",1400,"Toyota Stadium",70,61,73,0,0,170,9.2,1019,1,"Clear"
401673466,2024,15,"regular","2024-12-07T00:00:00.000Z",FALSE,"Jacksonville State","Conference USA","Western Kentucky","Conference USA",3662,"AmFirst Stadium",37.8,10.6,32,0,0,350,4.7,1030.2,1,"Clear"
401677176,2024,1,"postseason","2024-12-21T21:00:00.000Z",FALSE,"Texas","SEC","Clemson","ACC",3910,"DKR-Texas Memorial Stadium",62.6,28.2,27,0,0,126,3.4,1025.5,1,"Clear"
401628564,2024,14,"regular","2024-12-01T00:00:00.000Z",FALSE,"Indiana","Big Ten","Purdue","Big Ten",3830,"Memorial Stadium (Bloomington, IN)",29.3,25.3,85,0.012,0,230,7,1023.2,15,"Snowfall"
401677084,2024,1,"postseason","2024-12-20T20:30:00.000Z",FALSE,"Florida","SEC","Tulane","American Athletic",3886,"Raymond James Stadium",62.6,48.6,60,0,0,320,11.8,1018,2,"Fair"
401673468,2024,15,"regular","2024-12-07T01:00:00.000Z",FALSE,"Boise State","Mountain West","UNLV","Mountain West",3653,"Albertsons Stadium",26.6,25.7,96,0,0,0,0,1030,5,"Fog"
401673462,2024,15,"regular","2024-12-07T01:00:00.000Z",FALSE,"Army","American Athletic","Tulane","American Athletic",3841,"Michie Stadium",27.1,12.7,54,0,0,270,5.8,1019,3,"Cloudy"
401628566,2024,14,"regular","2024-11-30T17:00:00.000Z",FALSE,"Ohio State","Big Ten","Michigan","Big Ten",3861,"Ohio Stadium",30.7,11.5,44,0,0,230,17.4,1022.3,1,"Clear"
401677177,2024,1,"postseason","2024-12-22T01:00:00.000Z",FALSE,"Ohio State","Big Ten","Tennessee","SEC",3861,"Ohio Stadium",25.7,12.6,57,0,0,0,0,1031.1,3,"Cloudy"
401673463,2024,15,"regular","2024-12-08T01:00:00.000Z",FALSE,"SMU","ACC","Clemson","ACC",3628,"Bank of America Stadium",41,21.2,45,0,0,207,5.8,1023.3,1,"Clear"
401673470,2024,15,"regular","2024-12-08T00:30:00.000Z",FALSE,"Louisiana","Sun Belt","Marshall","Sun Belt",3666,"Cajun Field",49.5,43.5,80,0,0,81,7.6,1024.7,3,"Cloudy"
401677086,2024,1,"postseason","2024-12-23T19:30:00.000Z",FALSE,"Fresno State","Mountain West","Northern Illinois","Mid-American",3653,"Albertsons Stadium",45.5,39.7,80,0,0,0,0,1024.7,3,"Cloudy"
401677085,2024,1,"postseason","2024-12-23T16:00:00.000Z",FALSE,"UTSA","American Athletic","Coastal Carolina","Sun Belt",3654,"Brooks Stadium (SC)",42.8,19.6,39,0,0,40,9.3,1034,1,"Clear"
401677083,2024,1,"postseason","2024-12-20T17:00:00.000Z",FALSE,"Jacksonville State","Conference USA","Ohio","Mid-American",4013,"Camping World Stadium",68,54.1,61,0,0,290,13.7,1017,1,"Clear"
401645383,2024,16,"regular","2024-12-14T20:00:00.000Z",FALSE,"Army","American Athletic","Navy","American Athletic",3719,"Northwest Stadium",37.8,19.8,48,0,0,90,7,1044.4,3,"Cloudy"
401677079,2024,1,"postseason","2024-12-18T22:30:00.000Z",FALSE,"James Madison","Sun Belt","Western Kentucky","Conference USA",3715,"FAU Stadium",77,71.8,84,0,0,196,5.8,1018,3,"Cloudy"
401677100,2024,1,"postseason","2024-12-29T02:15:00.000Z",FALSE,"Army","American Athletic","Louisiana Tech","Conference USA",3766,"Independence Stadium",55,51.3,87,0,0,310,5.6,1011,3,"Cloudy"
401677092,2024,1,"postseason","2024-12-28T00:00:00.000Z",FALSE,"Arkansas","SEC","Texas Tech","Big 12",3805,"Simmons Bank Liberty Stadium",54.1,49.6,86,0,0,170,3.4,1011.8,2,"Fair"
401677180,2024,1,"postseason","2024-12-26T19:00:00.000Z",TRUE,"Toledo","Mid-American","Pittsburgh","ACC",3727,"Ford Field",46,37.2,71,0,0,110,8.1,1025.6,3,"Cloudy"
401677098,2024,1,"postseason","2024-12-28T22:45:00.000Z",FALSE,"NC State","ACC","East Carolina","American Athletic",3852,"Navy-Marine Corps Memorial Stadium",46,45,96,0.031,0,150,4.7,1023.5,5,"Fog"
401677192,2024,1,"postseason","2025-01-21T00:30:00.000Z",TRUE,"Notre Dame","FBS Independents","Ohio State","Big Ten",5348,"Mercedes-Benz Stadium",21.4,-1.5,36,0,0,350,5.8,1032.5,1,"Clear"
401677102,2024,1,"postseason","2024-12-31T17:00:00.000Z",FALSE,"Michigan","Big Ten","Alabama","SEC",3886,"Raymond James Stadium",73.9,72.1,94,0,0,270,8.1,1013.4,3,"Cloudy"
401677104,2024,1,"postseason","2024-12-31T20:30:00.000Z",TRUE,"LSU","SEC","Baylor","Big 12",3891,"NRG Stadium",70.5,33.1,25,0,0,360,3.4,1016,1,"Clear"
401677096,2024,1,"postseason","2024-12-28T19:15:00.000Z",FALSE,"TCU","Big 12","Louisiana","Sun Belt",3971,"University Stadium (NM)",52.7,28.6,39,0,0,240,4.3,1019,2,"Fair"
401677190,2024,1,"postseason","2024-12-31T19:00:00.000Z",FALSE,"Washington","Big Ten","Louisville","ACC",3946,"Sun Bowl",64.2,14,14,0,0,160,5.8,1012.8,2,"Fair"
401677097,2024,1,"postseason","2024-12-28T20:30:00.000Z",FALSE,"Miami","ACC","Iowa State","Big 12",4013,"Camping World Stadium",75,64.2,69,0,0,110,15,1019.2,3,"Cloudy"
401677095,2024,1,"postseason","2024-12-28T17:00:00.000Z",FALSE,"Nebraska","Big Ten","Boston College","ACC",4102,"Yankee Stadium",45,42.3,90,0.008,0,0,0,1023.5,5,"Fog"
401677094,2024,1,"postseason","2024-12-28T16:00:00.000Z",FALSE,"North Carolina","ACC","UConn","FBS Independents",4245,"Fenway Park",39.2,37.4,93,0.031,0,210,6.8,1025,5,"Fog"
401677108,2024,1,"postseason","2025-01-04T16:00:00.000Z",FALSE,"Liberty","Conference USA","Buffalo","Mid-American",4779,"Thomas A. Robinson National Stadium",71.6,55.6,57,0,0,30,11.8,1024,2,"Fair"
401677103,2024,1,"postseason","2024-12-31T20:00:00.000Z",FALSE,"Illinois","Big Ten","South Carolina","SEC",4013,"Camping World Stadium",77,66,69,0.008,0,230,12.7,1012.1,17,"Rain Shower"
401729867,2024,1,"postseason","2024-12-28T01:00:00.000Z",FALSE,"Washington State","Pac-12","Syracuse","ACC",7311,"Snapdragon Stadium",60.3,55.4,84,0,0,200,4.7,1018.4,4,"Overcast"
401677088,2024,1,"postseason","2024-12-26T22:30:00.000Z",TRUE,"Kansas State","Big 12","Rutgers","Big Ten",4251,"Chase Field",64.2,27.7,25,0,0,260,5.8,1015,3,"Cloudy"
401677183,2024,1,"postseason","2025-01-01T22:00:00.000Z",FALSE,"Oregon","Big Ten","Ohio State","Big Ten",1056,"Rose Bowl",67.8,39.2,35,0,0,130,8.1,1016.6,3,"Cloudy"
401677081,2024,1,"postseason","2024-12-19T02:00:00.000Z",TRUE,"UNLV","Mountain West","California","ACC",7065,"SoFi Stadium",67.1,31.1,26,0,0,290,3.4,1017.8,1,"Clear"
401677184,2024,1,"postseason","2025-01-02T21:00:00.000Z",TRUE,"Georgia","SEC","Notre Dame","FBS Independents",3493,"Caesars Superdome",58.1,49.8,74,0,0,69,10.5,1024.9,1,"Clear"
401677181,2024,1,"postseason","2025-01-01T00:30:00.000Z",TRUE,"Boise State","Mountain West","Penn State","Big Ten",3970,"State Farm Stadium",59,32,36,0,0,192,4.7,1016,2,"Fair"
401677087,2024,1,"postseason","2024-12-25T01:00:00.000Z",FALSE,"San José State","Mountain West","South Florida","American Athletic",7220,"Clarence T.C. Ching Athletics Complex",77.9,65.1,65,0,0,78,15,1018.8,3,"Cloudy"
401677105,2024,1,"postseason","2025-01-03T01:00:00.000Z",FALSE,"Ole Miss","SEC","Duke","ACC",3712,"EverBank Stadium",50,43.2,77,0,0,0,0,1025.3,1,"Clear"
401677106,2024,1,"postseason","2025-01-03T21:00:00.000Z",FALSE,"Texas State","Sun Belt","North Texas","American Athletic",3735,"Gerald J. Ford Stadium",64.2,44.1,48,0,0,101,3.7,1025,1,"Clear"
401677182,2024,1,"postseason","2025-01-01T18:00:00.000Z",TRUE,"Arizona State","Big 12","Texas","SEC",5348,"Mercedes-Benz Stadium",49.5,30.6,48,0,0,310,9.2,1021.1,2,"Fair"
401677090,2024,1,"postseason","2024-12-27T17:00:00.000Z",FALSE,"Navy","American Athletic","Oklahoma","SEC",3616,"Amon G. Carter Stadium",64.8,44.6,48,0,0,240,14.9,1009,1,"Clear"
401677101,2024,1,"postseason","2024-12-30T19:30:00.000Z",FALSE,"Missouri","SEC","Iowa","Big Ten",3810,"Nissan Stadium",63,43,48,0,0,150,9.2,1008,2,"Fair"
401677189,2024,1,"postseason","2025-01-10T00:30:00.000Z",FALSE,"Penn State","Big Ten","Notre Dame","FBS Independents",3948,"Hard Rock Stadium",57,46.2,67,0,0,343,12.1,1020,1,"Clear"
401677099,2024,1,"postseason","2024-12-29T00:30:00.000Z",TRUE,"Colorado","Big 12","BYU","Big 12",3604,"Alamodome",69.4,30,23,0,0,320,3.7,1012,1,"Clear"
401677188,2024,1,"postseason","2024-12-28T21:30:00.000Z",FALSE,"Colorado State","Mountain West","Miami (OH)","Mid-American",3619,"Arizona Stadium",71.8,27.5,19,0,0,310,5.8,1016.9,1,"Clear"
401677089,2024,1,"postseason","2024-12-27T02:00:00.000Z",FALSE,"Bowling Green","Mid-American","Arkansas State","Sun Belt",6526,"Hancock Whitney Stadium",61.5,59.5,93,0,0,90,14.9,1017,4,"Overcast"
401677091,2024,1,"postseason","2024-12-27T20:30:00.000Z",FALSE,"Vanderbilt","SEC","Georgia Tech","ACC",7221,"Protective Stadium",60.1,57.2,90,0,0,150,8.1,1015.5,7,"Light Rain"
401677191,2024,1,"postseason","2025-01-11T00:30:00.000Z",TRUE,"Texas","SEC","Ohio State","Big Ten",3687,"AT&T Stadium",35.6,28.2,74,0,0,311,9.2,1022,1,"Clear"
401677107,2024,1,"postseason","2025-01-04T00:30:00.000Z",FALSE,"Virginia Tech","ACC","Minnesota","Big Ten",3628,"Bank of America Stadium",39.2,10.4,30,0,0,300,18.6,1020,2,"Fair"
