"season","team","conference","statName","statValue"
2024,"Florida State","ACC","turnoversOpponent",6
2024,"Fresno State","Mountain West","firstDowns",246
2024,"Fresno State","Mountain West","firstDownsOpponent",272
2024,"Fresno State","Mountain West","fourthDownConversions",8
2024,"Fresno State","Mountain West","fourthDownConversionsOpponent",21
2024,"Fresno State","Mountain West","fourthDowns",20
2024,"Fresno State","Mountain West","fourthDownsOpponent",37
2024,"Fresno State","Mountain West","fumblesLost",3
2024,"Fresno State","Mountain West","fumblesLostOpponent",4
2024,"Fresno State","Mountain West","fumblesRecovered",5
2024,"Fresno State","Mountain West","fumblesRecoveredOpponent",3
2024,"Fresno State","Mountain West","games",13
2024,"Fresno State","Mountain West","interceptions",14
2024,"Fresno State","Mountain West","interceptionsOpponent",15
2024,"Fresno State","Mountain West","interceptionTDs",1
2024,"Fresno State","Mountain West","interceptionTDsOpponent",2
2024,"Fresno State","Mountain West","interceptionYards",298
2024,"Fresno State","Mountain West","interceptionYardsOpponent",214
2024,"Fresno State","Mountain West","kickReturns",23
2024,"Fresno State","Mountain West","kickReturnsOpponent",28
2024,"Fresno State","Mountain West","kickReturnTDs",0
2024,"Fresno State","Mountain West","kickReturnTDsOpponent",1
2024,"Fresno State","Mountain West","kickReturnYards",336
2024,"Fresno State","Mountain West","kickReturnYardsOpponent",537
2024,"Fresno State","Mountain West","netPassingYards",3147
2024,"Fresno State","Mountain West","netPassingYardsOpponent",2795
2024,"Fresno State","Mountain West","passAttempts",430
2024,"Fresno State","Mountain West","passAttemptsOpponent",466
2024,"Fresno State","Mountain West","passCompletions",299
2024,"Fresno State","Mountain West","passCompletionsOpponent",254
2024,"Fresno State","Mountain West","passesIntercepted",15
2024,"Fresno State","Mountain West","passesInterceptedOpponent",14
2024,"Fresno State","Mountain West","passingTDs",20
2024,"Fresno State","Mountain West","passingTDsOpponent",21
2024,"Fresno State","Mountain West","penalties",80
2024,"Fresno State","Mountain West","penaltiesOpponent",90
2024,"Fresno State","Mountain West","penaltyYards",715
2024,"Fresno State","Mountain West","penaltyYardsOpponent",821
2024,"Fresno State","Mountain West","possessionTime",21444
2024,"Fresno State","Mountain West","possessionTimeOpponent",25356
2024,"Fresno State","Mountain West","puntReturns",21
2024,"Fresno State","Mountain West","puntReturnsOpponent",11
2024,"Fresno State","Mountain West","puntReturnTDs",1
2024,"Fresno State","Mountain West","puntReturnTDsOpponent",1
2024,"Fresno State","Mountain West","puntReturnYards",223
2024,"Fresno State","Mountain West","puntReturnYardsOpponent",136
2024,"Fresno State","Mountain West","rushingAttempts",381
2024,"Fresno State","Mountain West","rushingAttemptsOpponent",475
2024,"Fresno State","Mountain West","rushingTDs",21
2024,"Fresno State","Mountain West","rushingTDsOpponent",14
2024,"Fresno State","Mountain West","rushingYards",1295
2024,"Fresno State","Mountain West","rushingYardsOpponent",1852
2024,"Fresno State","Mountain West","sacks",19
2024,"Fresno State","Mountain West","sacksOpponent",25
2024,"Fresno State","Mountain West","tacklesForLoss",62
2024,"Fresno State","Mountain West","tacklesForLossOpponent",57
2024,"Fresno State","Mountain West","thirdDownConversions",63
2024,"Fresno State","Mountain West","thirdDownConversionsOpponent",67
2024,"Fresno State","Mountain West","thirdDowns",161
2024,"Fresno State","Mountain West","thirdDownsOpponent",191
2024,"Fresno State","Mountain West","totalYards",4442
2024,"Fresno State","Mountain West","totalYardsOpponent",4647
2024,"Fresno State","Mountain West","turnovers",17
2024,"Fresno State","Mountain West","turnoversOpponent",19
2024,"Georgia","SEC","firstDowns",305
2024,"Georgia","SEC","firstDownsOpponent",249
2024,"Georgia","SEC","fourthDownConversions",18
2024,"Georgia","SEC","fourthDownConversionsOpponent",17
2024,"Georgia","SEC","fourthDowns",27
2024,"Georgia","SEC","fourthDownsOpponent",31
2024,"Georgia","SEC","fumblesLost",7
2024,"Georgia","SEC","fumblesLostOpponent",10
2024,"Georgia","SEC","fumblesRecovered",11
2024,"Georgia","SEC","fumblesRecoveredOpponent",7
2024,"Georgia","SEC","games",14
2024,"Georgia","SEC","interceptions",13
2024,"Georgia","SEC","interceptionsOpponent",8
2024,"Georgia","SEC","interceptionTDs",0
2024,"Georgia","SEC","interceptionTDsOpponent",0
2024,"Georgia","SEC","interceptionYards",23
2024,"Georgia","SEC","interceptionYardsOpponent",156
2024,"Georgia","SEC","kickReturns",13
2024,"Georgia","SEC","kickReturnsOpponent",21
2024,"Georgia","SEC","kickReturnTDs",0
2024,"Georgia","SEC","kickReturnTDsOpponent",1
2024,"Georgia","SEC","kickReturnYards",205
2024,"Georgia","SEC","kickReturnYardsOpponent",450
2024,"Georgia","SEC","netPassingYards",3934
2024,"Georgia","SEC","netPassingYardsOpponent",2803
2024,"Georgia","SEC","passAttempts",513
2024,"Georgia","SEC","passAttemptsOpponent",423
2024,"Georgia","SEC","passCompletions",336
2024,"Georgia","SEC","passCompletionsOpponent",251
2024,"Georgia","SEC","passesIntercepted",8
2024,"Georgia","SEC","passesInterceptedOpponent",13
2024,"Georgia","SEC","passingTDs",29
2024,"Georgia","SEC","passingTDsOpponent",14
2024,"Georgia","SEC","penalties",80
2024,"Georgia","SEC","penaltiesOpponent",89
2024,"Georgia","SEC","penaltyYards",751
2024,"Georgia","SEC","penaltyYardsOpponent",690
2024,"Georgia","SEC","possessionTime",24979
2024,"Georgia","SEC","possessionTimeOpponent",25121
2024,"Georgia","SEC","puntReturns",22
2024,"Georgia","SEC","puntReturnsOpponent",11
2024,"Georgia","SEC","puntReturnTDs",0
2024,"Georgia","SEC","puntReturnTDsOpponent",0
2024,"Georgia","SEC","puntReturnYards",174
2024,"Georgia","SEC","puntReturnYardsOpponent",57
2024,"Georgia","SEC","rushingAttempts",423
2024,"Georgia","SEC","rushingAttemptsOpponent",487
2024,"Georgia","SEC","rushingTDs",24
2024,"Georgia","SEC","rushingTDsOpponent",14
2024,"Georgia","SEC","rushingYards",1750
2024,"Georgia","SEC","rushingYardsOpponent",1854
2024,"Georgia","SEC","sacks",37
2024,"Georgia","SEC","sacksOpponent",25
2024,"Georgia","SEC","tacklesForLoss",87
2024,"Georgia","SEC","tacklesForLossOpponent",67
2024,"Georgia","SEC","thirdDownConversions",69
2024,"Georgia","SEC","thirdDownConversionsOpponent",64
2024,"Georgia","SEC","thirdDowns",176
2024,"Georgia","SEC","thirdDownsOpponent",197
2024,"Georgia","SEC","totalYards",5684
2024,"Georgia","SEC","totalYardsOpponent",4657
2024,"Georgia","SEC","turnovers",20
2024,"Georgia","SEC","turnoversOpponent",18
2024,"Georgia Southern","Sun Belt","firstDowns",283
2024,"Georgia Southern","Sun Belt","firstDownsOpponent",272
2024,"Georgia Southern","Sun Belt","fourthDownConversions",12
2024,"Georgia Southern","Sun Belt","fourthDownConversionsOpponent",7
2024,"Georgia Southern","Sun Belt","fourthDowns",16
2024,"Georgia Southern","Sun Belt","fourthDownsOpponent",19
2024,"Georgia Southern","Sun Belt","fumblesLost",11
2024,"Georgia Southern","Sun Belt","fumblesLostOpponent",6
2024,"Georgia Southern","Sun Belt","fumblesRecovered",6
2024,"Georgia Southern","Sun Belt","fumblesRecoveredOpponent",11
2024,"Georgia Southern","Sun Belt","games",13
2024,"Georgia Southern","Sun Belt","interceptions",11
2024,"Georgia Southern","Sun Belt","interceptionsOpponent",13
2024,"Georgia Southern","Sun Belt","interceptionTDs",1
2024,"Georgia Southern","Sun Belt","interceptionTDsOpponent",2
2024,"Georgia Southern","Sun Belt","interceptionYards",136
2024,"Georgia Southern","Sun Belt","interceptionYardsOpponent",130
2024,"Georgia Southern","Sun Belt","kickReturns",34
2024,"Georgia Southern","Sun Belt","kickReturnsOpponent",20
2024,"Georgia Southern","Sun Belt","kickReturnTDs",0
2024,"Georgia Southern","Sun Belt","kickReturnTDsOpponent",0
2024,"Georgia Southern","Sun Belt","kickReturnYards",723
2024,"Georgia Southern","Sun Belt","kickReturnYardsOpponent",353
2024,"Georgia Southern","Sun Belt","netPassingYards",3091
2024,"Georgia Southern","Sun Belt","netPassingYardsOpponent",3372
2024,"Georgia Southern","Sun Belt","passAttempts",445
2024,"Georgia Southern","Sun Belt","passAttemptsOpponent",439
2024,"Georgia Southern","Sun Belt","passCompletions",289
2024,"Georgia Southern","Sun Belt","passCompletionsOpponent",277
2024,"Georgia Southern","Sun Belt","passesIntercepted",13
2024,"Georgia Southern","Sun Belt","passesInterceptedOpponent",11
2024,"Georgia Southern","Sun Belt","passingTDs",21
2024,"Georgia Southern","Sun Belt","passingTDsOpponent",21
2024,"Georgia Southern","Sun Belt","penalties",73
2024,"Georgia Southern","Sun Belt","penaltiesOpponent",110
2024,"Georgia Southern","Sun Belt","penaltyYards",628
2024,"Georgia Southern","Sun Belt","penaltyYardsOpponent",1007
2024,"Georgia Southern","Sun Belt","possessionTime",23520
2024,"Georgia Southern","Sun Belt","possessionTimeOpponent",23280
2024,"Georgia Southern","Sun Belt","puntReturns",14
2024,"Georgia Southern","Sun Belt","puntReturnsOpponent",14
2024,"Georgia Southern","Sun Belt","puntReturnTDs",0
2024,"Georgia Southern","Sun Belt","puntReturnTDsOpponent",0
2024,"Georgia Southern","Sun Belt","puntReturnYards",95
2024,"Georgia Southern","Sun Belt","puntReturnYardsOpponent",65
2024,"Georgia Southern","Sun Belt","rushingAttempts",439
2024,"Georgia Southern","Sun Belt","rushingAttemptsOpponent",444
2024,"Georgia Southern","Sun Belt","rushingTDs",24
2024,"Georgia Southern","Sun Belt","rushingTDsOpponent",23
2024,"Georgia Southern","Sun Belt","rushingYards",1667
2024,"Georgia Southern","Sun Belt","rushingYardsOpponent",2242
2024,"Georgia Southern","Sun Belt","sacks",21
2024,"Georgia Southern","Sun Belt","sacksOpponent",28
2024,"Georgia Southern","Sun Belt","tacklesForLoss",64
2024,"Georgia Southern","Sun Belt","tacklesForLossOpponent",78
2024,"Georgia Southern","Sun Belt","thirdDownConversions",81
2024,"Georgia Southern","Sun Belt","thirdDownConversionsOpponent",82
2024,"Georgia Southern","Sun Belt","thirdDowns",180
2024,"Georgia Southern","Sun Belt","thirdDownsOpponent",174
2024,"Georgia Southern","Sun Belt","totalYards",4758
2024,"Georgia Southern","Sun Belt","totalYardsOpponent",5614
2024,"Georgia Southern","Sun Belt","turnovers",22
2024,"Georgia Southern","Sun Belt","turnoversOpponent",19
2024,"Georgia State","Sun Belt","firstDowns",248
2024,"Georgia State","Sun Belt","firstDownsOpponent",265
2024,"Georgia State","Sun Belt","fourthDownConversions",10
2024,"Georgia State","Sun Belt","fourthDownConversionsOpponent",13
2024,"Georgia State","Sun Belt","fourthDowns",27
2024,"Georgia State","Sun Belt","fourthDownsOpponent",18
2024,"Georgia State","Sun Belt","fumblesLost",6
2024,"Georgia State","Sun Belt","fumblesLostOpponent",8
2024,"Georgia State","Sun Belt","fumblesRecovered",8
2024,"Georgia State","Sun Belt","fumblesRecoveredOpponent",6
2024,"Georgia State","Sun Belt","games",12
2024,"Georgia State","Sun Belt","interceptions",13
2024,"Georgia State","Sun Belt","interceptionsOpponent",9
2024,"Georgia State","Sun Belt","interceptionTDs",0
2024,"Georgia State","Sun Belt","interceptionTDsOpponent",1
2024,"Georgia State","Sun Belt","interceptionYards",45
2024,"Georgia State","Sun Belt","interceptionYardsOpponent",138
2024,"Georgia State","Sun Belt","kickReturns",31
2024,"Georgia State","Sun Belt","kickReturnsOpponent",11
2024,"Georgia State","Sun Belt","kickReturnTDs",0
2024,"Georgia State","Sun Belt","kickReturnTDsOpponent",0
2024,"Georgia State","Sun Belt","kickReturnYards",518
2024,"Georgia State","Sun Belt","kickReturnYardsOpponent",199
2024,"Georgia State","Sun Belt","netPassingYards",3069
2024,"Georgia State","Sun Belt","netPassingYardsOpponent",2500
2024,"Georgia State","Sun Belt","passAttempts",449
2024,"Georgia State","Sun Belt","passAttemptsOpponent",322
2024,"Georgia State","Sun Belt","passCompletions",271
2024,"Georgia State","Sun Belt","passCompletionsOpponent",204
2024,"Georgia State","Sun Belt","passesIntercepted",9
2024,"Georgia State","Sun Belt","passesInterceptedOpponent",13
2024,"Georgia State","Sun Belt","passingTDs",21
2024,"Georgia State","Sun Belt","passingTDsOpponent",22
2024,"Georgia State","Sun Belt","penalties",61
2024,"Georgia State","Sun Belt","penaltiesOpponent",79
2024,"Georgia State","Sun Belt","penaltyYards",589
2024,"Georgia State","Sun Belt","penaltyYardsOpponent",695
2024,"Georgia State","Sun Belt","possessionTime",21580
2024,"Georgia State","Sun Belt","possessionTimeOpponent",21620
2024,"Georgia State","Sun Belt","puntReturns",12
2024,"Georgia State","Sun Belt","puntReturnsOpponent",24
2024,"Georgia State","Sun Belt","puntReturnTDs",0
2024,"Georgia State","Sun Belt","puntReturnTDsOpponent",1
2024,"Georgia State","Sun Belt","puntReturnYards",24
2024,"Georgia State","Sun Belt","puntReturnYardsOpponent",465
2024,"Georgia State","Sun Belt","rushingAttempts",360
2024,"Georgia State","Sun Belt","rushingAttemptsOpponent",473
2024,"Georgia State","Sun Belt","rushingTDs",13
2024,"Georgia State","Sun Belt","rushingTDsOpponent",28
2024,"Georgia State","Sun Belt","rushingYards",1608
2024,"Georgia State","Sun Belt","rushingYardsOpponent",2541
2024,"Georgia State","Sun Belt","sacks",18
2024,"Georgia State","Sun Belt","sacksOpponent",22
2024,"Georgia State","Sun Belt","tacklesForLoss",48
2024,"Georgia State","Sun Belt","tacklesForLossOpponent",71
2024,"Georgia State","Sun Belt","thirdDownConversions",57
2024,"Georgia State","Sun Belt","thirdDownConversionsOpponent",69
2024,"Georgia State","Sun Belt","thirdDowns",160
2024,"Georgia State","Sun Belt","thirdDownsOpponent",155
2024,"Georgia State","Sun Belt","totalYards",4677
2024,"Georgia State","Sun Belt","totalYardsOpponent",5041
2024,"Georgia State","Sun Belt","turnovers",19
2024,"Georgia State","Sun Belt","turnoversOpponent",17
2024,"Georgia Tech","ACC","firstDowns",281
2024,"Georgia Tech","ACC","firstDownsOpponent",238
2024,"Georgia Tech","ACC","fourthDownConversions",16
2024,"Georgia Tech","ACC","fourthDownConversionsOpponent",18
2024,"Georgia Tech","ACC","fourthDowns",29
2024,"Georgia Tech","ACC","fourthDownsOpponent",29
2024,"Georgia Tech","ACC","fumblesLost",3
2024,"Georgia Tech","ACC","fumblesLostOpponent",6
2024,"Georgia Tech","ACC","fumblesRecovered",6
2024,"Georgia Tech","ACC","fumblesRecoveredOpponent",3
2024,"Georgia Tech","ACC","games",13
2024,"Georgia Tech","ACC","interceptions",7
2024,"Georgia Tech","ACC","interceptionsOpponent",5
2024,"Georgia Tech","ACC","interceptionTDs",1
2024,"Georgia Tech","ACC","interceptionTDsOpponent",1
2024,"Georgia Tech","ACC","interceptionYards",88
2024,"Georgia Tech","ACC","interceptionYardsOpponent",115
2024,"Georgia Tech","ACC","kickReturns",21
2024,"Georgia Tech","ACC","kickReturnsOpponent",18
2024,"Georgia Tech","ACC","kickReturnTDs",0
2024,"Georgia Tech","ACC","kickReturnTDsOpponent",0
2024,"Georgia Tech","ACC","kickReturnYards",358
2024,"Georgia Tech","ACC","kickReturnYardsOpponent",374
2024,"Georgia Tech","ACC","netPassingYards",3088
2024,"Georgia Tech","ACC","netPassingYardsOpponent",2869
